"case","event"
"case_363","vulnD|storage->infoD|remoteAccess"
"case_363","infoD|remoteAccess->infoD|remoteAccess"
"case_363","infoD|remoteAccess->hostD|remoteAccess"
"case_363","hostD|remoteAccess->end"
"case_364","start->serD|unassigned"
"case_364","serD|unassigned->vulnD|storage"
"case_364","vulnD|storage->serD|unassigned"
"case_364","serD|unassigned->vulnD|storage"
"case_364","vulnD|storage->hostD|remoteAccess"
"case_364","hostD|remoteAccess->infoD|remoteAccess"
"case_364","infoD|remoteAccess->infoD|remoteAccess"
"case_364","infoD|remoteAccess->end"
"case_365","start->serD|unassigned"
"case_365","serD|unassigned->vulnD|storage"
"case_365","vulnD|storage->rPrivEsc|http(s)"
"case_365","rPrivEsc|http(s)->ACE|http(s)"
"case_365","ACE|http(s)->exfil|http(s)"
"case_365","exfil|http(s)->end"
"case_366","start->serD|unassigned"
"case_366","serD|unassigned->vulnD|storage"
"case_366","vulnD|storage->hostD|remoteAccess"
"case_366","hostD|remoteAccess->infoD|remoteAccess"
"case_366","infoD|remoteAccess->end"
"case_367","start->hostD|remoteAccess"
"case_367","hostD|remoteAccess->infoD|remoteAccess"
"case_367","infoD|remoteAccess->serD|unassigned"
"case_367","serD|unassigned->vulnD|storage"
"case_367","vulnD|storage->end"
"case_368","start->hostD|unassigned"
"case_368","hostD|unassigned->serD|unassigned"
"case_368","serD|unassigned->vulnD|storage"
"case_368","vulnD|storage->surf|http(s)"
"case_368","surf|http(s)->infoD|http(s)"
"case_368","infoD|http(s)->netDOS|http(s)"
"case_368","netDOS|http(s)->end"
"case_369","start->hostD|http(s)"
"case_369","hostD|http(s)->serD|unassigned"
"case_369","serD|unassigned->vulnD|storage"
"case_369","vulnD|storage->hostD|remoteAccess"
"case_369","hostD|remoteAccess->infoD|remoteAccess"
"case_369","infoD|remoteAccess->surf|http(s)"
"case_369","surf|http(s)->infoD|http(s)"
"case_369","infoD|http(s)->netDOS|http(s)"
"case_369","netDOS|http(s)->end"
"case_370","start->surf|http(s)"
"case_370","surf|http(s)->vulnD|http(s)"
"case_370","vulnD|http(s)->infoD|http(s)"
"case_370","infoD|http(s)->rPrivEsc|http(s)"
"case_370","rPrivEsc|http(s)->acctManip|http(s)"
"case_370","acctManip|http(s)->remoteexp|http(s)"
"case_370","remoteexp|http(s)->CnC|http(s)"
"case_370","CnC|http(s)->ACE|http(s)"
"case_370","ACE|http(s)->resHJ|http(s)"
"case_370","resHJ|http(s)->dManip|http(s)"
"case_370","dManip|http(s)->exfil|http(s)"
"case_370","exfil|http(s)->delivery|http(s)"
"case_370","delivery|http(s)->end"
"case_371","start->serD|unassigned"
"case_371","serD|unassigned->vulnD|storage"
"case_371","vulnD|storage->vulnD|storage"
"case_371","vulnD|storage->hostD|http(s)"
"case_371","hostD|http(s)->hostD|http(s)"
"case_371","hostD|http(s)->end"
"case_372","start->hostD|http(s)"
"case_372","hostD|http(s)->serD|unassigned"
"case_372","serD|unassigned->vulnD|storage"
"case_372","vulnD|storage->serD|unassigned"
"case_372","serD|unassigned->vulnD|storage"
"case_372","vulnD|storage->surf|http(s)"
"case_372","surf|http(s)->infoD|http(s)"
"case_372","infoD|http(s)->netDOS|http(s)"
"case_372","netDOS|http(s)->end"
"case_373","start->surf|http(s)"
"case_373","surf|http(s)->vulnD|http(s)"
"case_373","vulnD|http(s)->infoD|http(s)"
"case_373","infoD|http(s)->rPrivEsc|http(s)"
"case_373","rPrivEsc|http(s)->acctManip|http(s)"
"case_373","acctManip|http(s)->remoteexp|http(s)"
"case_373","remoteexp|http(s)->ACE|http(s)"
"case_373","ACE|http(s)->resHJ|http(s)"
"case_373","resHJ|http(s)->dManip|http(s)"
"case_373","dManip|http(s)->exfil|http(s)"
"case_373","exfil|http(s)->end"
"case_374","start->vulnD|http(s)"
"case_374","vulnD|http(s)->acctManip|http(s)"
"case_374","acctManip|http(s)->resHJ|http(s)"
"case_374","resHJ|http(s)->dManip|http(s)"
"case_374","dManip|http(s)->end"
"case_375","start->rPrivEsc|http(s)"
"case_375","rPrivEsc|http(s)->ACE|http(s)"
"case_375","ACE|http(s)->exfil|http(s)"
"case_375","exfil|http(s)->end"
"case_376","start->rPrivEsc|http(s)"
"case_376","rPrivEsc|http(s)->ACE|http(s)"
"case_376","ACE|http(s)->exfil|http(s)"
"case_376","exfil|http(s)->end"
"case_377","start->serD|unassigned"
"case_377","serD|unassigned->vulnD|storage"
"case_377","vulnD|storage->serD|unassigned"
"case_377","serD|unassigned->vulnD|storage"
"case_377","vulnD|storage->end"
"case_378","start->serD|unassigned"
"case_378","serD|unassigned->vulnD|storage"
"case_378","vulnD|storage->serD|unassigned"
"case_378","serD|unassigned->vulnD|storage"
"case_378","vulnD|storage->end"
"case_379","start->serD|unassigned"
"case_379","serD|unassigned->vulnD|storage"
"case_379","vulnD|storage->serD|unassigned"
"case_379","serD|unassigned->vulnD|storage"
"case_379","vulnD|storage->surf|broadcast"
"case_379","surf|broadcast->infoD|broadcast"
"case_379","infoD|broadcast->rPrivEsc|broadcast"
"case_379","rPrivEsc|broadcast->end"
"case_380","start->serD|unassigned"
"case_380","serD|unassigned->vulnD|storage"
"case_380","vulnD|storage->vulnD|storage"
"case_380","vulnD|storage->serD|unassigned"
"case_380","serD|unassigned->end"
"case_381","start->serD|unassigned"
"case_381","serD|unassigned->vulnD|storage"
"case_381","vulnD|storage->serD|storage"
"case_381","serD|storage->vulnD|storage"
"case_381","vulnD|storage->end"
"case_382","start->serD|unassigned"
"case_382","serD|unassigned->vulnD|storage"
"case_382","vulnD|storage->serD|unassigned"
"case_382","serD|unassigned->vulnD|storage"
"case_382","vulnD|storage->surf|http(s)"
"case_382","surf|http(s)->infoD|http(s)"
"case_382","infoD|http(s)->netDOS|http(s)"
"case_382","netDOS|http(s)->end"
"case_383","start->vulnD|http(s)"
"case_383","vulnD|http(s)->rPrivEsc|http(s)"
"case_383","rPrivEsc|http(s)->acctManip|http(s)"
"case_383","acctManip|http(s)->remoteexp|http(s)"
"case_383","remoteexp|http(s)->CnC|http(s)"
"case_383","CnC|http(s)->ACE|http(s)"
"case_383","ACE|http(s)->resHJ|http(s)"
"case_383","resHJ|http(s)->dManip|http(s)"
"case_383","dManip|http(s)->exfil|http(s)"
"case_383","exfil|http(s)->delivery|http(s)"
"case_383","delivery|http(s)->end"
"case_384","start->surf|http(s)"
"case_384","surf|http(s)->vulnD|http(s)"
"case_384","vulnD|http(s)->infoD|http(s)"
"case_384","infoD|http(s)->rPrivEsc|http(s)"
"case_384","rPrivEsc|http(s)->acctManip|http(s)"
"case_384","acctManip|http(s)->remoteexp|http(s)"
"case_384","remoteexp|http(s)->CnC|http(s)"
"case_384","CnC|http(s)->ACE|http(s)"
"case_384","ACE|http(s)->resHJ|http(s)"
"case_384","resHJ|http(s)->dManip|http(s)"
"case_384","dManip|http(s)->exfil|http(s)"
"case_384","exfil|http(s)->delivery|http(s)"
"case_384","delivery|http(s)->end"
"case_385","start->infoD|unassigned"
"case_385","infoD|unassigned->rPrivEsc|http(s)"
"case_385","rPrivEsc|http(s)->ACE|http(s)"
"case_385","ACE|http(s)->exfil|http(s)"
"case_385","exfil|http(s)->end"
"case_386","start->surf|http(s)"
"case_386","surf|http(s)->infoD|unassigned"
"case_386","infoD|unassigned->rPrivEsc|http(s)"
"case_386","rPrivEsc|http(s)->CnC|http(s)"
"case_386","CnC|http(s)->ACE|http(s)"
"case_386","ACE|http(s)->end"
"case_387","start->infoD|http(s)"
"case_387","infoD|http(s)->surf|http(s)"
"case_387","surf|http(s)->infoD|unassigned"
"case_387","infoD|unassigned->rPrivEsc|http(s)"
"case_387","rPrivEsc|http(s)->CnC|http(s)"
"case_387","CnC|http(s)->ACE|http(s)"
"case_387","ACE|http(s)->end"
"case_388","start->infoD|http(s)"
"case_388","infoD|http(s)->surf|http(s)"
"case_388","surf|http(s)->infoD|unassigned"
"case_388","infoD|unassigned->CnC|http(s)"
"case_388","CnC|http(s)->rPrivEsc|http(s)"
"case_388","rPrivEsc|http(s)->ACE|http(s)"
"case_388","ACE|http(s)->end"
"case_389","start->infoD|http(s)"
"case_389","infoD|http(s)->surf|http(s)"
"case_389","surf|http(s)->CnC|http(s)"
"case_389","CnC|http(s)->end"
"case_390","start->infoD|unassigned"
"case_390","infoD|unassigned->rPrivEsc|http(s)"
"case_390","rPrivEsc|http(s)->ACE|http(s)"
"case_390","ACE|http(s)->end"
"case_391","start->infoD|http(s)"
"case_391","infoD|http(s)->surf|http(s)"
"case_391","surf|http(s)->CnC|http(s)"
"case_391","CnC|http(s)->end"
"case_392","start->infoD|unassigned"
"case_392","infoD|unassigned->rPrivEsc|http(s)"
"case_392","rPrivEsc|http(s)->ACE|http(s)"
"case_392","ACE|http(s)->end"
"case_393","start->infoD|http(s)"
"case_393","infoD|http(s)->surf|http(s)"
"case_393","surf|http(s)->infoD|unassigned"
"case_393","infoD|unassigned->rPrivEsc|http(s)"
"case_393","rPrivEsc|http(s)->CnC|http(s)"
"case_393","CnC|http(s)->ACE|http(s)"
"case_393","ACE|http(s)->end"
"case_394","start->infoD|http(s)"
"case_394","infoD|http(s)->surf|http(s)"
"case_394","surf|http(s)->rPrivEsc|remoteAccess"
"case_394","rPrivEsc|remoteAccess->exfil|remoteAccess"
"case_394","exfil|remoteAccess->end"
"case_395","start->surf|http(s)"
"case_395","surf|http(s)->vulnD|http(s)"
"case_395","vulnD|http(s)->infoD|http(s)"
"case_395","infoD|http(s)->rPrivEsc|http(s)"
"case_395","rPrivEsc|http(s)->acctManip|http(s)"
"case_395","acctManip|http(s)->remoteexp|http(s)"
"case_395","remoteexp|http(s)->CnC|http(s)"
"case_395","CnC|http(s)->ACE|http(s)"
"case_395","ACE|http(s)->resHJ|http(s)"
"case_395","resHJ|http(s)->dManip|http(s)"
"case_395","dManip|http(s)->exfil|http(s)"
"case_395","exfil|http(s)->delivery|http(s)"
"case_395","delivery|http(s)->end"
"case_396","start->surf|http(s)"
"case_396","surf|http(s)->vulnD|http(s)"
"case_396","vulnD|http(s)->infoD|http(s)"
"case_396","infoD|http(s)->rPrivEsc|http(s)"
"case_396","rPrivEsc|http(s)->acctManip|http(s)"
"case_396","acctManip|http(s)->remoteexp|http(s)"
"case_396","remoteexp|http(s)->CnC|http(s)"
"case_396","CnC|http(s)->ACE|http(s)"
"case_396","ACE|http(s)->resHJ|http(s)"
"case_396","resHJ|http(s)->dManip|http(s)"
"case_396","dManip|http(s)->exfil|http(s)"
"case_396","exfil|http(s)->delivery|http(s)"
"case_396","delivery|http(s)->end"
"case_397","start->infoD|unassigned"
"case_397","infoD|unassigned->rPrivEsc|http(s)"
"case_397","rPrivEsc|http(s)->ACE|http(s)"
"case_397","ACE|http(s)->exfil|http(s)"
"case_397","exfil|http(s)->end"
"case_398","start->surf|http(s)"
"case_398","surf|http(s)->CnC|http(s)"
"case_398","CnC|http(s)->rPrivEsc|http(s)"
"case_398","rPrivEsc|http(s)->ACE|http(s)"
"case_398","ACE|http(s)->end"
"case_399","start->infoD|http(s)"
"case_399","infoD|http(s)->surf|http(s)"
"case_399","surf|http(s)->vulnD|http(s)"
"case_399","vulnD|http(s)->CnC|http(s)"
"case_399","CnC|http(s)->rPrivEsc|http(s)"
"case_399","rPrivEsc|http(s)->ACE|http(s)"
"case_399","ACE|http(s)->end"
"case_400","start->infoD|http(s)"
"case_400","infoD|http(s)->surf|http(s)"
"case_400","surf|http(s)->rPrivEsc|http(s)"
"case_400","rPrivEsc|http(s)->CnC|http(s)"
"case_400","CnC|http(s)->ACE|http(s)"
"case_400","ACE|http(s)->end"
"case_401","start->infoD|http(s)"
"case_401","infoD|http(s)->surf|http(s)"
"case_401","surf|http(s)->CnC|http(s)"
"case_401","CnC|http(s)->rPrivEsc|http(s)"
"case_401","rPrivEsc|http(s)->ACE|http(s)"
"case_401","ACE|http(s)->end"
"case_402","start->infoD|http(s)"
"case_402","infoD|http(s)->surf|http(s)"
"case_402","surf|http(s)->rPrivEsc|http(s)"
"case_402","rPrivEsc|http(s)->CnC|http(s)"
"case_402","CnC|http(s)->ACE|http(s)"
"case_402","ACE|http(s)->end"
"case_403","start->infoD|http(s)"
"case_403","infoD|http(s)->surf|http(s)"
"case_403","surf|http(s)->infoD|unassigned"
"case_403","infoD|unassigned->rPrivEsc|http(s)"
"case_403","rPrivEsc|http(s)->CnC|http(s)"
"case_403","CnC|http(s)->ACE|http(s)"
"case_403","ACE|http(s)->end"
"case_404","start->surf|http(s)"
"case_404","surf|http(s)->infoD|http(s)"
"case_404","infoD|http(s)->netDOS|http(s)"
"case_404","netDOS|http(s)->end"
"case_405","start->surf|http(s)"
"case_405","surf|http(s)->vulnD|http(s)"
"case_405","vulnD|http(s)->infoD|http(s)"
"case_405","infoD|http(s)->rPrivEsc|http(s)"
"case_405","rPrivEsc|http(s)->acctManip|http(s)"
"case_405","acctManip|http(s)->remoteexp|http(s)"
"case_405","remoteexp|http(s)->CnC|http(s)"
"case_405","CnC|http(s)->ACE|http(s)"
"case_405","ACE|http(s)->resHJ|http(s)"
"case_405","resHJ|http(s)->dManip|http(s)"
"case_405","dManip|http(s)->exfil|http(s)"
"case_405","exfil|http(s)->delivery|http(s)"
"case_405","delivery|http(s)->end"
"case_406","start->serD|unassigned"
"case_406","serD|unassigned->vulnD|storage"
"case_406","vulnD|storage->rPrivEsc|email"
"case_406","rPrivEsc|email->end"
"case_407","start->surf|http(s)"
"case_407","surf|http(s)->hostD|http(s)"
"case_407","hostD|http(s)->serD|unassigned"
"case_407","serD|unassigned->vulnD|storage"
"case_407","vulnD|storage->infoD|http(s)"
"case_407","infoD|http(s)->rPrivEsc|http(s)"
"case_407","rPrivEsc|http(s)->acctManip|http(s)"
"case_407","acctManip|http(s)->remoteexp|http(s)"
"case_407","remoteexp|http(s)->CnC|http(s)"
"case_407","CnC|http(s)->ACE|http(s)"
"case_407","ACE|http(s)->resHJ|http(s)"
"case_407","resHJ|http(s)->dManip|http(s)"
"case_407","dManip|http(s)->exfil|http(s)"
"case_407","exfil|http(s)->delivery|http(s)"
"case_407","delivery|http(s)->end"
"case_408","start->surf|surveillance"
"case_408","surf|surveillance->vulnD|surveillance"
"case_408","vulnD|surveillance->infoD|surveillance"
"case_408","infoD|surveillance->rPrivEsc|surveillance"
"case_408","rPrivEsc|surveillance->acctManip|surveillance"
"case_408","acctManip|surveillance->remoteexp|surveillance"
"case_408","remoteexp|surveillance->ACE|surveillance"
"case_408","ACE|surveillance->dManip|surveillance"
"case_408","dManip|surveillance->exfil|surveillance"
"case_408","exfil|surveillance->resHJ|surveillance"
"case_408","resHJ|surveillance->end"
"case_409","start->serD|unassigned"
"case_409","serD|unassigned->vulnD|storage"
"case_409","vulnD|storage->surf|http(s)"
"case_409","surf|http(s)->vulnD|http(s)"
"case_409","vulnD|http(s)->infoD|http(s)"
"case_409","infoD|http(s)->rPrivEsc|http(s)"
"case_409","rPrivEsc|http(s)->acctManip|http(s)"
"case_409","acctManip|http(s)->remoteexp|http(s)"
"case_409","remoteexp|http(s)->CnC|http(s)"
"case_409","CnC|http(s)->ACE|http(s)"
"case_409","ACE|http(s)->netDOS|http(s)"
"case_409","netDOS|http(s)->resHJ|http(s)"
"case_409","resHJ|http(s)->dManip|http(s)"
"case_409","dManip|http(s)->exfil|http(s)"
"case_409","exfil|http(s)->delivery|http(s)"
"case_409","delivery|http(s)->end"
"case_410","start->serD|unassigned"
"case_410","serD|unassigned->vulnD|remoteAccess"
"case_410","vulnD|remoteAccess->remoteexp|remoteAccess"
"case_410","remoteexp|remoteAccess->dManip|remoteAccess"
"case_410","dManip|remoteAccess->exfil|remoteAccess"
"case_410","exfil|remoteAccess->end"
"case_411","start->serD|unassigned"
"case_411","serD|unassigned->vulnD|storage"
"case_411","vulnD|storage->serD|unassigned"
"case_411","serD|unassigned->vulnD|storage"
"case_411","vulnD|storage->serD|unassigned"
"case_411","serD|unassigned->vulnD|storage"
"case_411","vulnD|storage->serD|unassigned"
"case_411","serD|unassigned->vulnD|storage"
"case_411","vulnD|storage->end"
"case_412","start->serD|unassigned"
"case_412","serD|unassigned->vulnD|storage"
"case_412","vulnD|storage->vulnD|storage"
"case_412","vulnD|storage->end"
"case_413","start->serD|unassigned"
"case_413","serD|unassigned->vulnD|storage"
"case_413","vulnD|storage->serD|unassigned"
"case_413","serD|unassigned->vulnD|storage"
"case_413","vulnD|storage->surf|http(s)"
"case_413","surf|http(s)->netDOS|http(s)"
"case_413","netDOS|http(s)->end"
"case_414","start->rPrivEsc|http(s)"
"case_414","rPrivEsc|http(s)->ACE|http(s)"
"case_414","ACE|http(s)->resHJ|http(s)"
"case_414","resHJ|http(s)->end"
"case_415","start->serD|unassigned"
"case_415","serD|unassigned->vulnD|storage"
"case_415","vulnD|storage->vulnD|storage"
"case_415","vulnD|storage->end"
"case_416","start->serD|unassigned"
"case_416","serD|unassigned->vulnD|storage"
"case_416","vulnD|storage->surf|http(s)"
"case_416","surf|http(s)->infoD|http(s)"
"case_416","infoD|http(s)->netDOS|http(s)"
"case_416","netDOS|http(s)->resHJ|http(s)"
"case_416","resHJ|http(s)->end"
"case_417","start->infoD|http(s)"
"case_417","infoD|http(s)->infoD|http(s)"
"case_417","infoD|http(s)->infoD|http(s)"
"case_417","infoD|http(s)->infoD|http(s)"
"case_417","infoD|http(s)->infoD|http(s)"
"case_417","infoD|http(s)->end"
"case_418","start->serD|unassigned"
"case_418","serD|unassigned->vulnD|storage"
"case_418","vulnD|storage->exfil|remoteAccess"
"case_418","exfil|remoteAccess->end"
"case_419","start->exfil|remoteAccess"
"case_419","exfil|remoteAccess->serD|unassigned"
"case_419","serD|unassigned->vulnD|storage"
"case_419","vulnD|storage->end"
"case_420","start->serD|unassigned"
"case_420","serD|unassigned->vulnD|storage"
"case_420","vulnD|storage->hostD|http(s)"
"case_420","hostD|http(s)->vulnD|http(s)"
"case_420","vulnD|http(s)->exfil|http(s)"
"case_420","exfil|http(s)->end"
"case_421","start->serD|unassigned"
"case_421","serD|unassigned->vulnD|storage"
"case_421","vulnD|storage->hostD|http(s)"
"case_421","hostD|http(s)->vulnD|http(s)"
"case_421","vulnD|http(s)->exfil|http(s)"
"case_421","exfil|http(s)->end"
"case_422","start->serD|unassigned"
"case_422","serD|unassigned->vulnD|storage"
"case_422","vulnD|storage->exfil|broadcast"
"case_422","exfil|broadcast->end"
"case_423","start->serD|surveillance"
"case_423","serD|surveillance->vulnD|storage"
"case_423","vulnD|storage->hostD|http(s)"
"case_423","hostD|http(s)->end"
"case_424","start->serD|unassigned"
"case_424","serD|unassigned->vulnD|storage"
"case_424","vulnD|storage->vulnD|storage"
"case_424","vulnD|storage->end"
"case_425","start->serD|unassigned"
"case_425","serD|unassigned->vulnD|storage"
"case_425","vulnD|storage->exfil|unassigned"
"case_425","exfil|unassigned->end"
"case_426","start->hostD|http(s)"
"case_426","hostD|http(s)->serD|voip"
"case_426","serD|voip->exfil|unassigned"
"case_426","exfil|unassigned->end"
"case_427","start->infoD|http(s)"
"case_427","infoD|http(s)->infoD|http(s)"
"case_427","infoD|http(s)->CnC|http(s)"
"case_427","CnC|http(s)->end"
"case_428","start->vulnD|storage"
"case_428","vulnD|storage->vulnD|storage"
"case_428","vulnD|storage->vulnD|storage"
"case_428","vulnD|storage->serD|unassigned"
"case_428","serD|unassigned->vulnD|remoteAccess"
"case_428","vulnD|remoteAccess->exfil|unassigned"
"case_428","exfil|unassigned->end"
"case_429","start->vulnD|storage"
"case_429","vulnD|storage->vulnD|remoteAccess"
